appid,Title,Type,Price,Rating,Required_Age,Is_Multiplayer,Genre
351100,Niffelheim,game,19.99,-1,0,1,RPG
283880,Heroine s Quest: The Herald of Ragnarok,game,0,-1,0,0,Adventure
283880,Heroine s Quest: The Herald of Ragnarok,game,0,-1,0,0,Free to Play
283880,Heroine s Quest: The Herald of Ragnarok,game,0,-1,0,0,Indie
283880,Heroine s Quest: The Herald of Ragnarok,game,0,-1,0,0,RPG
270010,Time Rifters,game,9.99,-1,0,0,Action
270010,Time Rifters,game,9.99,-1,0,0,Casual
270010,Time Rifters,game,9.99,-1,0,0,Indie
321710,Battle Of Europe,game,9.99,54,0,0,Action
360740,Downwell,game,2.99,84,0,0,Action
360740,Downwell,game,2.99,84,0,0,Adventure
360740,Downwell,game,2.99,84,0,0,Indie
431180,WolfQuest,game,9.99,-1,0,1,RPG
431180,WolfQuest,game,9.99,-1,0,1,Simulation
249610,Galactic Arms Race,game,2.99,-1,0,1,Action
249610,Galactic Arms Race,game,2.99,-1,0,1,Casual
249610,Galactic Arms Race,game,2.99,-1,0,1,Indie
231330,Deadfall Adventures,game,19.99,53,0,1,Action
231330,Deadfall Adventures,game,19.99,53,0,1,Adventure
55230,Saints Row: The Third,game,14.99,84,17,0,Action
225320,Tomb Raider III,game,6.99,-1,13,0,Action
225320,Tomb Raider III,game,6.99,-1,13,0,Adventure
390210,FreezeME,game,13.99,-1,0,0,Action
390210,FreezeME,game,13.99,-1,0,0,Adventure
390210,FreezeME,game,13.99,-1,0,0,Indie
335090,Goscurry,game,7.99,-1,0,0,Action
335090,Goscurry,game,7.99,-1,0,0,Indie
335090,Goscurry,game,7.99,-1,0,0,Racing
420300,The Admin,game,0,-1,0,0,Action
420300,The Admin,game,0,-1,0,0,Adventure
420300,The Admin,game,0,-1,0,0,Indie
371000,Cave Coaster,game,4.99,-1,0,0,Casual
371000,Cave Coaster,game,4.99,-1,0,0,Indie
295550,Royal Quest,game,0,-1,0,0,Free to Play
295550,Royal Quest,game,0,-1,0,0,Massively Multiplayer
295550,Royal Quest,game,0,-1,0,0,RPG
397780,A Wise Use of Time,game,3.99,-1,0,0,Indie
397780,A Wise Use of Time,game,3.99,-1,0,0,RPG
432150,They Came From The Moon,game,1.99,-1,0,0,Casual
432150,They Came From The Moon,game,1.99,-1,0,0,Indie
217140,Rise of the Triad,game,14.99,-1,17,1,Action
371810,Dreaming,game,0.99,-1,0,0,Adventure
371810,Dreaming,game,0.99,-1,0,0,Indie
2780,ARMA: Combat Operations,game,7.99,74,0,1,Action
329490,Phantom Breaker: Battle Grounds,game,11.99,64,0,0,Action
374010,Sherlock Holmes Consulting Detective: The Case of the Mummy s Curse,game,2.99,-1,0,0,Adventure
288730,Redneck Racers,game,3.99,-1,0,0,Casual
436950,Mosaic Maze,game,4.99,-1,0,0,Indie
209870,Blacklight: Retribution,game,0,75,0,1,Action
209870,Blacklight: Retribution,game,0,75,0,1,Free to Play
282960,Atajrubah,game,0,-1,0,0,Early Access
282960,Atajrubah,game,0,-1,0,0,Indie
381050,The Ritual on Weylyn Island,game,4.99,-1,18,0,Action
381050,The Ritual on Weylyn Island,game,4.99,-1,18,0,Adventure
381050,The Ritual on Weylyn Island,game,4.99,-1,18,0,Indie
295250,Stranded,game,4.99,-1,0,0,Adventure
295250,Stranded,game,4.99,-1,0,0,Indie
288100,MechRunner,game,7.99,-1,0,0,Action
288100,MechRunner,game,7.99,-1,0,0,Early Access
377710,Idol Magical Girl Chiru Chiru Michiru Part 1,game,19.99,-1,17,0,Adventure
377710,Idol Magical Girl Chiru Chiru Michiru Part 1,game,19.99,-1,17,0,Casual
288690,Sudokuball Detective,game,6.99,-1,0,0,Casual
385580,The Empty Inn,game,3.99,-1,0,0,Indie
369200,Ghost in the Shell: Stand Alone Complex - First Assault Online,game,4.99,-1,0,1,Action
369200,Ghost in the Shell: Stand Alone Complex - First Assault Online,game,4.99,-1,0,1,Early Access
369200,Ghost in the Shell: Stand Alone Complex - First Assault Online,game,4.99,-1,0,1,Massively Multiplayer
365560,Battle of the Bulge,game,9.99,-1,0,1,Strategy
16810,Sid Meier s Civilization IV: Colonization,game,19.99,83,0,1,Strategy
19930,The Settlers®: Rise Of An Empire Gold Edition,game,19.99,66,0,0,Strategy
301260,Gardens Inc. 2: The Road to Fame,game,9.99,-1,0,0,Casual
301260,Gardens Inc. 2: The Road to Fame,game,9.99,-1,0,0,Simulation
301260,Gardens Inc. 2: The Road to Fame,game,9.99,-1,0,0,Strategy
42920,The Kings  Crusade,game,9.99,71,0,1,Strategy
57300,Amnesia: The Dark Descent,game,19.99,85,0,0,Action
57300,Amnesia: The Dark Descent,game,19.99,85,0,0,Adventure
57300,Amnesia: The Dark Descent,game,19.99,85,0,0,Indie
330660,Luna s Wandering Stars,game,9.99,-1,0,0,Action
330660,Luna s Wandering Stars,game,9.99,-1,0,0,Indie
330660,Luna s Wandering Stars,game,9.99,-1,0,0,Simulation
12580,Dr. Daisy Pet Vet,game,9.99,-1,0,0,
400030,Cloney,game,0,-1,0,0,Casual
400030,Cloney,game,0,-1,0,0,Free to Play
400030,Cloney,game,0,-1,0,0,Indie
222606,Train Simulator: Pacific Surfliner® LA - San Diego Route,game,39.99,-1,0,0,Simulation
449440,The Big Elk,game,3.99,-1,0,0,Action
449440,The Big Elk,game,3.99,-1,0,0,Early Access
449440,The Big Elk,game,3.99,-1,0,0,Indie
449440,The Big Elk,game,3.99,-1,0,0,Strategy
207790,Jane s Advanced Strike Fighters,game,9.99,-1,0,1,Simulation
443680,Revenge of Roger Rouge,game,0.99,-1,0,0,Action
443680,Revenge of Roger Rouge,game,0.99,-1,0,0,Casual
443680,Revenge of Roger Rouge,game,0.99,-1,0,0,Indie
443680,Revenge of Roger Rouge,game,0.99,-1,0,0,Simulation
47520,The Otherside: Realm of Eons,game,4.99,-1,0,0,Casual
420070,Kill The Plumber,game,4.99,-1,0,0,Action
420070,Kill The Plumber,game,4.99,-1,0,0,Adventure
420070,Kill The Plumber,game,4.99,-1,0,0,Indie
376560,Big Fish Legend,game,6.99,-1,0,0,Adventure
376560,Big Fish Legend,game,6.99,-1,0,0,Casual
376560,Big Fish Legend,game,6.99,-1,0,0,Indie
32390,STAR WARS™ Jedi Knight - Mysteries of the Sith™,game,2.99,-1,0,1,Action
390670,Steel Ocean,game,0,-1,0,1,Free to Play
390670,Steel Ocean,game,0,-1,0,1,Massively Multiplayer
390670,Steel Ocean,game,0,-1,0,1,Simulation
290650,Time Ramesside (A New Reckoning),game,9.99,-1,17,0,Action
290650,Time Ramesside (A New Reckoning),game,9.99,-1,17,0,Adventure
290650,Time Ramesside (A New Reckoning),game,9.99,-1,17,0,Casual
290650,Time Ramesside (A New Reckoning),game,9.99,-1,17,0,Indie
290650,Time Ramesside (A New Reckoning),game,9.99,-1,17,0,RPG
454890,Project Starship,game,0.99,-1,0,0,Action
454890,Project Starship,game,0.99,-1,0,0,Casual
454890,Project Starship,game,0.99,-1,0,0,Indie
340950,Let There Be Life,game,5.99,-1,0,0,Indie
331460,Rooms: The Unsolvable Puzzle,game,14.99,-1,0,0,Adventure
331460,Rooms: The Unsolvable Puzzle,game,14.99,-1,0,0,Casual
331460,Rooms: The Unsolvable Puzzle,game,14.99,-1,0,0,Indie
9710,Desperados 2: Cooper s Revenge,game,9.99,66,0,0,Action
323720,Decay: The Mare,game,9.99,60,0,0,Adventure
323720,Decay: The Mare,game,9.99,60,0,0,Indie
414090,The Warden,game,11.99,-1,0,0,Adventure
414090,The Warden,game,11.99,-1,0,0,Indie
255300,Journey of a Roach,game,14.99,65,0,0,Adventure
255300,Journey of a Roach,game,14.99,65,0,0,Indie
346200,Drew and the Floating Labyrinth,game,4.99,-1,0,0,Adventure
346200,Drew and the Floating Labyrinth,game,4.99,-1,0,0,Indie
241260,Sherlock Holmes: Crimes and Punishments,game,29.99,77,0,0,Adventure
252630,Eldritch,game,14.99,77,0,0,Action
252630,Eldritch,game,14.99,77,0,0,Adventure
252630,Eldritch,game,14.99,77,0,0,Indie
252630,Eldritch,game,14.99,77,0,0,RPG
280520,Crea,game,14.99,-1,0,1,Action
280520,Crea,game,14.99,-1,0,1,Adventure
280520,Crea,game,14.99,-1,0,1,Early Access
280520,Crea,game,14.99,-1,0,1,Indie
280520,Crea,game,14.99,-1,0,1,RPG
347040,Keebles,game,9.99,-1,0,0,Action
347040,Keebles,game,9.99,-1,0,0,Indie
34314,Super Thunder Blade™,game,2.99,-1,0,0,Action
34314,Super Thunder Blade™,game,2.99,-1,0,0,Simulation
289300,Faces of War,game,4.99,67,0,1,Action
289300,Faces of War,game,4.99,67,0,1,Simulation
289300,Faces of War,game,4.99,67,0,1,Strategy
372560,Tanita: A Plasticine Dream,game,4.99,-1,0,0,Adventure
428230,Swift,game,0,-1,0,1,Action
428230,Swift,game,0,-1,0,1,Indie
277950,Deadbreed®,game,0,-1,0,1,Action
277950,Deadbreed®,game,0,-1,0,1,Adventure
277950,Deadbreed®,game,0,-1,0,1,Free to Play
277950,Deadbreed®,game,0,-1,0,1,Indie
277950,Deadbreed®,game,0,-1,0,1,RPG
277950,Deadbreed®,game,0,-1,0,1,Strategy
12370,Jagged Alliance 2 Gold,game,19.99,-1,0,0,Strategy
205870,Auditorium,game,6.99,-1,0,0,Casual
205870,Auditorium,game,6.99,-1,0,0,Indie
258050,Survivor Squad,game,8.99,-1,0,1,Action
258050,Survivor Squad,game,8.99,-1,0,1,Indie
258050,Survivor Squad,game,8.99,-1,0,1,Strategy
273850,Ski-World Simulator,game,9.99,-1,0,1,Simulation
12600,Midnight Outlaw: 6 Hours to SunUp,game,9.99,-1,0,0,Racing
364750,Hacker Evolution Source Code,game,49.99,-1,0,0,Indie
247240,Volgarr the Viking,game,9.99,76,0,0,Action
247240,Volgarr the Viking,game,9.99,76,0,0,Adventure
247240,Volgarr the Viking,game,9.99,76,0,0,Indie
208640,Midnight Mysteries 4: Haunted Houdini,game,9.99,-1,0,0,Adventure
208640,Midnight Mysteries 4: Haunted Houdini,game,9.99,-1,0,0,Casual
213650,Dwarfs - F2P,game,0,-1,0,0,Casual
213650,Dwarfs - F2P,game,0,-1,0,0,Free to Play
213650,Dwarfs - F2P,game,0,-1,0,0,Indie
213650,Dwarfs - F2P,game,0,-1,0,0,Strategy
409360,Faron s Fate,game,6.99,-1,0,0,Action
409360,Faron s Fate,game,6.99,-1,0,0,Indie
409360,Faron s Fate,game,6.99,-1,0,0,RPG
201480,Serious Sam: The Random Encounter,game,4.99,64,0,0,Action
201480,Serious Sam: The Random Encounter,game,4.99,64,0,0,Indie
201480,Serious Sam: The Random Encounter,game,4.99,64,0,0,RPG
40,Deathmatch Classic,game,4.99,-1,0,1,Action
17710,Nuclear Dawn,game,9.99,71,0,1,Action
17710,Nuclear Dawn,game,9.99,71,0,1,Strategy
4420,Silverfall,game,9.99,62,0,0,RPG
92700,Shadow Harvest: Phantom Ops,game,9.99,34,17,0,Action
387090,Revolution : Virtual Playspace,game,19.99,-1,0,1,Adventure
387090,Revolution : Virtual Playspace,game,19.99,-1,0,1,Early Access
387090,Revolution : Virtual Playspace,game,19.99,-1,0,1,Indie
387090,Revolution : Virtual Playspace,game,19.99,-1,0,1,RPG
387090,Revolution : Virtual Playspace,game,19.99,-1,0,1,Simulation
387090,Revolution : Virtual Playspace,game,19.99,-1,0,1,Strategy
292030,The Witcher® 3: Wild Hunt,game,49.99,93,0,0,RPG
234650,Shadowrun Returns,game,14.99,76,0,0,Adventure
234650,Shadowrun Returns,game,14.99,76,0,0,Indie
234650,Shadowrun Returns,game,14.99,76,0,0,RPG
234650,Shadowrun Returns,game,14.99,76,0,0,Strategy
278490,Aveyond 3-2: Gates of Night,game,9.99,-1,0,0,Adventure
278490,Aveyond 3-2: Gates of Night,game,9.99,-1,0,0,Casual
278490,Aveyond 3-2: Gates of Night,game,9.99,-1,0,0,Indie
278490,Aveyond 3-2: Gates of Night,game,9.99,-1,0,0,RPG
298260,Only If,game,0,39,18,0,Adventure
298260,Only If,game,0,39,18,0,Free to Play
298260,Only If,game,0,39,18,0,Indie
294650,Putt-Putt® Goes to the Moon,game,6.99,-1,0,0,Adventure
294650,Putt-Putt® Goes to the Moon,game,6.99,-1,0,0,Casual
448480,Caravanserail,game,2.99,-1,0,0,Indie
448480,Caravanserail,game,2.99,-1,0,0,Simulation
297920,Space Colony: Steam Edition,game,14.99,74,0,0,Simulation
297920,Space Colony: Steam Edition,game,14.99,74,0,0,Strategy
260530,So Many Me,game,14.99,78,0,0,Action
260530,So Many Me,game,14.99,78,0,0,Indie
260530,So Many Me,game,14.99,78,0,0,Strategy
385900,Arevan,game,7.99,-1,0,0,Adventure
385900,Arevan,game,7.99,-1,0,0,Casual
385900,Arevan,game,7.99,-1,0,0,Indie
385900,Arevan,game,7.99,-1,0,0,RPG
330130,MAGIX Fastcut,game,69.99,-1,0,0,Video Production
375600,Air Brawl,game,0,-1,0,1,Action
375600,Air Brawl,game,0,-1,0,1,Indie
333290,Mos Speedrun 2,game,8.99,-1,0,0,Action
333290,Mos Speedrun 2,game,8.99,-1,0,0,Indie
24640,Trainz: Classic Cabon City,game,19.99,-1,0,0,Simulation
227020,Rise of Venice,game,24.99,66,0,1,Simulation
227020,Rise of Venice,game,24.99,66,0,1,Strategy
42200,Nancy Drew® Dossier™: Resorting to Danger!,game,6.99,77,0,0,
36620,Forsaken World,game,0,69,0,1,Action
36620,Forsaken World,game,0,69,0,1,Free to Play
36620,Forsaken World,game,0,69,0,1,Massively Multiplayer
36620,Forsaken World,game,0,69,0,1,RPG
305510,Servo,game,19.99,-1,0,1,Action
305510,Servo,game,19.99,-1,0,1,Early Access
305510,Servo,game,19.99,-1,0,1,Strategy
385240,Ultimate Arena,game,1.99,-1,0,0,Early Access
385240,Ultimate Arena,game,1.99,-1,0,0,Simulation
461880,Hyposphere,game,2.99,-1,0,0,Casual
461880,Hyposphere,game,2.99,-1,0,0,Indie
46270,Star Wolves,game,4.99,-1,0,0,RPG
46270,Star Wolves,game,4.99,-1,0,0,Strategy
291090,I Get This Call Every Day,game,0,-1,0,0,Simulation
262690,Little Racers STREET,game,7.99,-1,0,1,Casual
262690,Little Racers STREET,game,7.99,-1,0,1,Indie
262690,Little Racers STREET,game,7.99,-1,0,1,Racing
281220,BloodRayne Betrayal,game,9.99,-1,0,0,Action
4760,Rome: Total War™ - Collection,game,9.99,92,0,1,Strategy
337730,Battletank LOBA,game,9.99,-1,0,0,Action
337730,Battletank LOBA,game,9.99,-1,0,0,Casual
337730,Battletank LOBA,game,9.99,-1,0,0,Indie
17120,Children of the Nile: Alexandria,game,2.49,-1,0,0,Simulation
17120,Children of the Nile: Alexandria,game,2.49,-1,0,0,Strategy
418200,MAGIX Photostory 2016 Deluxe,game,89.99,-1,0,0,Photo Editing
418200,MAGIX Photostory 2016 Deluxe,game,89.99,-1,0,0,Video Production
297370,Hero of Many,game,6.99,-1,0,0,Action
297370,Hero of Many,game,6.99,-1,0,0,Adventure
297370,Hero of Many,game,6.99,-1,0,0,Casual
297370,Hero of Many,game,6.99,-1,0,0,Indie
304850,Worlds,game,19.99,-1,0,0,Action
304850,Worlds,game,19.99,-1,0,0,Adventure
304850,Worlds,game,19.99,-1,0,0,Indie
414810,Observatory: A VR Variety Pack,game,0,-1,0,0,Adventure
414810,Observatory: A VR Variety Pack,game,0,-1,0,0,Early Access
414810,Observatory: A VR Variety Pack,game,0,-1,0,0,Indie
414810,Observatory: A VR Variety Pack,game,0,-1,0,0,Racing
12510,Prison Tycoon 3™: Lockdown,game,9.99,-1,0,0,Strategy
325330,Muvee Reveal 11,game,79.99,-1,0,0,Video Production
12420,Perimeter 2: New Earth,game,14.99,43,0,1,Strategy
342550,Phantasmal: Survival Horror Roguelike,game,14.99,-1,13,0,Indie
416220,The Light Empire,game,5.99,-1,0,0,Indie
416220,The Light Empire,game,5.99,-1,0,0,RPG
416220,The Light Empire,game,5.99,-1,0,0,Simulation
620,Portal 2,game,19.99,95,0,0,Action
620,Portal 2,game,19.99,95,0,0,Adventure
43600,Nancy Drew®: Warnings at Waverly Academy,game,6.99,76,0,0,Adventure
385630,Cosmic Rocket Defender,game,3.99,-1,0,0,Action
385630,Cosmic Rocket Defender,game,3.99,-1,0,0,Indie
466870,Aurora Nights,game,0,-1,0,0,Casual
466870,Aurora Nights,game,0,-1,0,0,Indie
275350,Sentinel 3: Homeworld,game,6.99,-1,0,0,Indie
275350,Sentinel 3: Homeworld,game,6.99,-1,0,0,Strategy
337450,Dream Tale,game,4.99,-1,0,0,Casual
337450,Dream Tale,game,4.99,-1,0,0,Indie
20500,Red Faction Guerrilla Steam Edition,game,19.99,82,0,1,Action
16130,Fish Tycoon,game,9.99,-1,0,0,Casual
16130,Fish Tycoon,game,9.99,-1,0,0,Simulation
371390,Flix The Flea,game,2.99,-1,0,0,Action
371390,Flix The Flea,game,2.99,-1,0,0,Indie
416110,Blitz Breaker,game,2.99,-1,0,0,Action
416110,Blitz Breaker,game,2.99,-1,0,0,Indie
23500,Puzzle Quest: Galactrix,game,9.99,72,0,1,Casual
23500,Puzzle Quest: Galactrix,game,9.99,72,0,1,RPG
432310,Virtual Pool 4 Multiplayer,game,0,-1,0,1,Sports
289340,Freight Tycoon Inc.,game,4.99,-1,0,0,Strategy
214850,GameMaker: Studio,game,0,-1,0,0,Animation & Modeling
214850,GameMaker: Studio,game,0,-1,0,0,Design & Illustration
214850,GameMaker: Studio,game,0,-1,0,0,Education
214850,GameMaker: Studio,game,0,-1,0,0,Software Training
214850,GameMaker: Studio,game,0,-1,0,0,Utilities
214850,GameMaker: Studio,game,0,-1,0,0,Web Publishing
354310,Claws & Feathers,game,6.99,-1,0,0,Casual
354310,Claws & Feathers,game,6.99,-1,0,0,Strategy
310470,Grand Ages: Medieval,game,39.99,63,0,1,Simulation
310470,Grand Ages: Medieval,game,39.99,63,0,1,Strategy
326720,Instant Dungeon!,game,1.99,-1,0,0,Action
326720,Instant Dungeon!,game,1.99,-1,0,0,Indie
395850,Bear Simulator,game,14.99,-1,0,0,Action
395850,Bear Simulator,game,14.99,-1,0,0,Adventure
395850,Bear Simulator,game,14.99,-1,0,0,Indie
395850,Bear Simulator,game,14.99,-1,0,0,Simulation
362920,Atlantis 2: Beyond Atlantis,game,3.99,-1,0,0,Adventure
350110,TransOcean 2: Rivals,game,24.99,-1,0,1,Simulation
350110,TransOcean 2: Rivals,game,24.99,-1,0,1,Strategy
433910,Neon Drive,game,0,-1,0,0,Action
433910,Neon Drive,game,0,-1,0,0,Indie
431600,Automobilista,game,36.99,-1,0,1,Early Access
431600,Automobilista,game,36.99,-1,0,1,Racing
431600,Automobilista,game,36.99,-1,0,1,Simulation
431600,Automobilista,game,36.99,-1,0,1,Sports
407570,Superku,game,0,-1,0,0,Action
407570,Superku,game,0,-1,0,0,Adventure
407570,Superku,game,0,-1,0,0,Indie
433600,A Legend of Luca,game,19.99,-1,0,0,Action
433600,A Legend of Luca,game,19.99,-1,0,0,Adventure
433600,A Legend of Luca,game,19.99,-1,0,0,Indie
433600,A Legend of Luca,game,19.99,-1,0,0,RPG
200010,Quantum Conundrum,game,8.99,77,0,0,Casual
200010,Quantum Conundrum,game,8.99,77,0,0,Strategy
423750,Gardenarium,game,4.99,-1,0,0,Casual
423750,Gardenarium,game,4.99,-1,0,0,Indie
6310,The Longest Journey,game,9.99,91,0,0,Action
6310,The Longest Journey,game,9.99,91,0,0,Adventure
6310,The Longest Journey,game,9.99,91,0,0,RPG
357920,Final Strike,game,0,-1,0,0,Action
357920,Final Strike,game,0,-1,0,0,Early Access
357920,Final Strike,game,0,-1,0,0,Indie
357920,Final Strike,game,0,-1,0,0,Simulation
303510,Dungeons: The Eye of Draconus,game,3.99,-1,0,1,Action
303510,Dungeons: The Eye of Draconus,game,3.99,-1,0,1,Adventure
303510,Dungeons: The Eye of Draconus,game,3.99,-1,0,1,Casual
303510,Dungeons: The Eye of Draconus,game,3.99,-1,0,1,Indie
281260,Desert Gunner,game,4.99,-1,0,0,Action
419590,Tales from the Void,game,0,-1,0,0,Action
419590,Tales from the Void,game,0,-1,0,0,Indie
419590,Tales from the Void,game,0,-1,0,0,Strategy
452640,Back to Dinosaur Island Part 2,game,0,-1,0,0,Simulation
443530,Adam and Eve: The Game - Chapter 1,game,3.99,-1,0,0,Action
443530,Adam and Eve: The Game - Chapter 1,game,3.99,-1,0,0,Adventure
443530,Adam and Eve: The Game - Chapter 1,game,3.99,-1,0,0,Casual
443530,Adam and Eve: The Game - Chapter 1,game,3.99,-1,0,0,Indie
323380,The Magic Circle,game,19.99,80,0,0,Action
323380,The Magic Circle,game,19.99,80,0,0,Adventure
323380,The Magic Circle,game,19.99,80,0,0,Indie
323380,The Magic Circle,game,19.99,80,0,0,Simulation
323380,The Magic Circle,game,19.99,80,0,0,Strategy
2700,RollerCoaster Tycoon® 3: Platinum,game,19.99,81,0,0,Simulation
2700,RollerCoaster Tycoon® 3: Platinum,game,19.99,81,0,0,Strategy
432330,Rytmik Lite Chiptune Synthesizer,game,5.99,-1,0,0,Audio Production
37300,DinerTown Tycoon,game,9.99,-1,0,0,Simulation
352950,Better Late Than DEAD,game,14.99,-1,0,1,Action
352950,Better Late Than DEAD,game,14.99,-1,0,1,Adventure
352950,Better Late Than DEAD,game,14.99,-1,0,1,Indie
463510,Dispatcher: Revoke,game,0,-1,0,0,Action
463510,Dispatcher: Revoke,game,0,-1,0,0,Adventure
463510,Dispatcher: Revoke,game,0,-1,0,0,Indie
357770,The District,game,1.99,-1,0,0,Action
357770,The District,game,1.99,-1,0,0,Adventure
357770,The District,game,1.99,-1,0,0,Early Access
357770,The District,game,1.99,-1,0,0,Indie
303910,Time of Fury,game,19.99,-1,0,1,Simulation
303910,Time of Fury,game,19.99,-1,0,1,Strategy
302320,Storm over the Pacific,game,9.99,-1,0,1,Simulation
302320,Storm over the Pacific,game,9.99,-1,0,1,Strategy
244730,Divekick,game,4.99,73,0,1,Action
244730,Divekick,game,4.99,73,0,1,Indie
394950,Mystery Castle,game,9.99,-1,0,0,Action
394950,Mystery Castle,game,9.99,-1,0,0,Adventure
394950,Mystery Castle,game,9.99,-1,0,0,Indie
420840,BLARP!,game,2.99,-1,0,0,Casual
420840,BLARP!,game,2.99,-1,0,0,Indie
277560,Where Angels Cry,game,4.99,-1,0,0,Casual
411570,Zombie Exodus,game,7.99,-1,0,0,Indie
411570,Zombie Exodus,game,7.99,-1,0,0,RPG
243870,Tom Clancy s Ghost Recon Phantoms - NA,game,0,70,16,1,Free to Play
392950,Lost Lands: A Hidden Object Adventure,game,0,-1,0,0,Adventure
392950,Lost Lands: A Hidden Object Adventure,game,0,-1,0,0,Casual
392950,Lost Lands: A Hidden Object Adventure,game,0,-1,0,0,Free to Play
8400,Geometry Wars: Retro Evolved,game,3.99,76,0,0,Casual
353090,Chicken Invaders 5,game,4.99,-1,0,1,Action
353090,Chicken Invaders 5,game,4.99,-1,0,1,Casual
353090,Chicken Invaders 5,game,4.99,-1,0,1,Indie
237990,The Banner Saga,game,19.99,80,0,0,Indie
237990,The Banner Saga,game,19.99,80,0,0,RPG
237990,The Banner Saga,game,19.99,80,0,0,Strategy
373080,Instinct,game,1.99,-1,0,1,Adventure
373080,Instinct,game,1.99,-1,0,1,Early Access
373080,Instinct,game,1.99,-1,0,1,Massively Multiplayer
329050,Devil May Cry® 4 Special Edition,game,24.99,-1,17,0,Action
364640,FreeCell Quest,game,9.99,-1,0,0,Casual
364640,FreeCell Quest,game,9.99,-1,0,0,Indie
364640,FreeCell Quest,game,9.99,-1,0,0,RPG
364640,FreeCell Quest,game,9.99,-1,0,0,Strategy
448630,Rabiez: Epidemic,game,1.99,-1,0,0,Indie
448630,Rabiez: Epidemic,game,1.99,-1,0,0,Strategy
384630,Aviary Attorney,game,14.99,77,0,0,Adventure
384630,Aviary Attorney,game,14.99,77,0,0,Indie
365680,BRAWL,game,14.99,-1,17,1,Action
365680,BRAWL,game,14.99,-1,17,1,Indie
7670,BioShock™,game,19.99,96,17,0,Action
7670,BioShock™,game,19.99,96,17,0,RPG
335240,Transformice,game,0,-1,0,1,Free to Play
335240,Transformice,game,0,-1,0,1,Indie
335240,Transformice,game,0,-1,0,1,Massively Multiplayer
262980,C-RUSH,game,1.99,-1,0,0,Action
262980,C-RUSH,game,1.99,-1,0,0,Indie
420060,Candle,game,0,-1,0,0,Adventure
420060,Candle,game,0,-1,0,0,Indie
292260,"Spy Fox 3 \""Operation Ozone\""",game,6.99,-1,0,0,Adventure
292260,"Spy Fox 3 \""Operation Ozone\""",game,6.99,-1,0,0,Casual
315600,Ford Racing 3,game,4.99,-1,0,0,Racing
375790,Build  n Bump,game,2.99,-1,0,1,Action
375790,Build  n Bump,game,2.99,-1,0,1,Casual
375790,Build  n Bump,game,2.99,-1,0,1,Indie
399420,The Prism,game,5.99,-1,0,0,Adventure
399420,The Prism,game,5.99,-1,0,0,Indie
